,imdbId,year,Decade,title.y,Btest,Btest5,budget13,domgross13,intgross13,averating,nratings
1132,468569,2008,2000,The Dark Knight,FAIL,2 dubious,200.217418,577.21638,1085.385502,4.23553719,121
1151,478087,2008,2000,21,PASS,1 ok,37.878971,87.835235,170.836899,3.805555556,18
1164,482606,2008,2000,The Strangers,FAIL,2 dubious,9.740307,56.924095,89.883201,,
1165,483607,2008,2000,Doomsday,PASS,1 ok,35.714458,11.914311,23.399667,,
1169,486321,2008,2000,Fly Me to the Moon,FAIL,5 nowomen,27.056408,15.740274,62.280329,,
1173,489018,2008,2000,Day of the Dead,PASS,1 ok,19.480614,,,,
1174,489099,2008,2000,Jumper,FAIL,4 notalk,89.286146,87.844867,241.465674,2.272727273,11
1177,493464,2008,2000,Wanted,FAIL,4 notalk,81.169223,145.572728,370.582375,2.722222222,18
1179,494238,2008,2000,Inkheart,PASS,1 ok,64.935379,18.72674,62.826552,,
1180,494652,2008,2000,"Welcome Home, Roscoe Jenkins",FAIL,2 dubious,29.762049,45.927188,47.19463,,
1182,497465,2008,2000,Vicky Cristina Barcelona,PASS,1 ok,17.316101,25.12643,113.100998,3.208333333,12
1186,499448,2008,2000,The Chronicles of Narnia: Prince Caspian,PASS,1 ok,243.50767,153.270751,453.996009,3.2,10
1198,765476,2008,2000,Meet Dave,FAIL,4 notalk,64.935379,12.774146,54.81499,,
1206,780536,2008,2000,In Bruges,FAIL,4 notalk,16.233845,8.442492,37.374405,3.947368421,38
1220,799934,2008,2000,Be Kind Rewind,FAIL,4 notalk,21.645126,12.094392,33.435494,2.8125,8
1221,800039,2008,2000,Forgetting Sarah Marshall,PASS,1 ok,32.467689,68.368797,113.824188,3.295454545,22
1222,800080,2008,2000,The Incredible Hulk,FAIL,4 notalk,148.810243,145.895632,285.085699,3.176470588,17
1223,800241,2008,2000,Transsiberian,PASS,1 ok,16.233845,2.384904,6.904335,,
1224,800308,2008,2000,Appaloosa,FAIL,4 notalk,21.645126,21.873909,30.016892,,
1230,808244,2008,2000,Easy Virtue,PASS,1 ok,15.151588,2.875321,13.697884,,
1234,811080,2008,2000,Speed Racer,PASS,1 ok,129.870757,47.560583,101.076746,,
1236,814314,2008,2000,Seven Pounds,PASS,1 ok,58.441841,75.705803,180.322655,4.045454545,11
1245,824747,2008,2000,Changeling,PASS,1 ok,59.524097,38.679626,123.166807,3.666666667,6
1249,830515,2008,2000,Quantum of Solace,FAIL,4 notalk,248.918952,183.300049,640.362486,3.147058824,17
1250,832266,2008,2000,"Definitely, Maybe",PASS,1 ok,7.575794,34.893728,60.458935,3.916666667,6
1252,838283,2008,2000,Step Brothers,FAIL,4 notalk,70.34666,108.732985,139.036162,3.785714286,14
1255,844286,2008,2000,The Brothers Bloom,FAIL,2 dubious,21.645126,3.822265,5.986778,3.5,6
1260,852713,2008,2000,The House Bunny,PASS,1 ok,27.056408,52.205219,76.014858,,
1262,861689,2008,2000,Blindness,PASS,1 ok,27.056408,3.326198,21.70244,,
1264,862846,2008,2000,Sunshine Cleaning,PASS,1 ok,5.411282,13.05478,17.816707,,
1265,865556,2008,2000,The Forbidden Kingdom,FAIL,4 notalk,59.524097,56.35879,139.692526,,
1266,866439,2008,2000,Made of Honor,FAIL,3 men,43.290252,49.797572,115.313044,,
1267,870111,2008,2000,Frost/Nixon,FAIL,4 notalk,31.385433,20.153811,30.459656,3.85,10
1268,871426,2008,2000,Baby Mama,PASS,1 ok,32.467689,65.470243,69.68809,,
1271,876563,2008,2000,Gake no ue no Ponyo,PASS,1 ok,36.796715,16.33168,222.200929,4.178571429,14
1276,882978,2008,2000,Three Kingdoms: Resurrection of the Dragon,FAIL,4 notalk,21.645126,,23.960711,,
1278,887883,2008,2000,Burn After Reading,FAIL,4 notalk,40.043484,65.319955,176.857711,3.783333333,30
1279,887912,2008,2000,The Hurt Locker,FAIL,4 notalk,16.233845,18.417633,53.998338,4.134615385,26
1282,892255,2008,2000,Che: Part One,FAIL,4 notalk,62.770866,0.317867,32.595998,,
1292,910936,2008,2000,Pineapple Express,FAIL,3 men,28.138664,94.52576,109.902346,3.522727273,22
1293,910970,2008,2000,WALL-E,FAIL,4 notalk,194.806136,242.217798,576.399965,3.703947368,76
1295,918927,2008,2000,Doubt,PASS,1 ok,21.645126,36.197653,55.137666,3.1,5
1297,926129,2008,2000,Prom Night,PASS,1 ok,19.480614,47.477881,61.807319,,
1300,936501,2008,2000,Taken,PASS,1 ok,27.056408,156.928235,245.608963,3.467741935,31
1303,942385,2008,2000,Tropic Thunder,FAIL,5 nowomen,97.403068,119.547447,203.641087,3.421052632,19
1304,942903,2008,2000,Stargate: The Ark of Truth,FAIL,2 dubious,7.575794,,,,
1312,959337,2008,2000,Revolutionary Road,PASS,1 ok,48.701534,24.796094,86.10968,3.5,6
1313,960731,2008,2000,Bedtime Stories,PASS,1 ok,86.580505,119.158557,236.319281,,
1314,962726,2008,2000,High School Musical 3: Senior Year,PASS,1 ok,11.904819,98.0085,296.963426,,
1321,970411,2008,2000,City of Ember,PASS,1 ok,41.12574,8.519189,12.789087,,
1322,970416,2008,2000,The Day the Earth Stood Still,PASS,1 ok,86.580505,85.895413,252.238208,2.5,6
1325,976051,2008,2000,The Reader,FAIL,4 notalk,35.17333,37.007113,122.31584,,
1327,978759,2008,2000,Frozen River,PASS,1 ok,1.082256,2.718061,6.526145,,
1330,981072,2008,2000,The Lucky Ones,PASS,1 ok,15.151588,0.288927,0.288927,,
1331,981227,2008,2000,Nick and Norah's Infinite Playlist,PASS,1 ok,10.822563,34.077322,36.303849,3.285714286,7
1334,985699,2008,2000,Valkyrie,FAIL,4 notalk,97.403068,89.911432,220.674342,3.357142857,7
1341,995039,2008,2000,Ghost Town,FAIL,4 notalk,21.645126,14.342754,28.801384,,
1343,1000774,2008,2000,Sex and the City,PASS,1 ok,62.229738,165.203458,449.403966,3.4,5
1348,1010048,2008,2000,Slumdog Millionaire,FAIL,4 notalk,15.151588,152.944384,416.148834,3.759615385,52
1351,1013753,2008,2000,Milk,FAIL,4 notalk,21.645126,34.460447,62.006112,3.636363636,11
1356,1018785,2008,2000,The Sisterhood of the Traveling Pants 2,PASS,1 ok,29.22092,47.716642,47.911629,,
1364,1032755,2008,2000,RocknRolla,FAIL,4 notalk,19.480614,6.169538,30.080599,3.55,10
1365,1033643,2008,2000,What Happens In Vegas,PASS,1 ok,37.878971,86.880989,236.511649,2.75,6
1367,1034303,2008,2000,Defiance,PASS,1 ok,54.112816,31.00103,45.745616,,
1375,1046997,2008,2000,Miracle at St. Anna,FAIL,3 men,48.701534,8.568101,9.859851,,
1383,1059786,2008,2000,Eagle Eye,FAIL,4 notalk,86.580505,109.784884,192.713668,,
1384,1060277,2008,2000,Cloverfield,PASS,1 ok,27.056408,86.632922,184.810452,3.210526316,19
1387,1068680,2008,2000,Yes Man,FAIL,4 notalk,54.112816,105.726675,244.58016,3.153846154,13
1392,1082868,2008,2000,Quarantine,PASS,1 ok,12.987076,34.298662,44.688323,,
1394,1084950,2008,2000,Rachel Getting Married,PASS,1 ok,12.987076,13.849484,14.423083,,
1398,1099212,2008,2000,Twilight,PASS,1 ok,40.043484,208.626391,430.655689,2.538461538,13
1401,1104733,2008,2000,Hamlet 2,PASS,1 ok,9.740307,5.288138,5.3012,,
1406,1125849,2008,2000,The Wrestler,FAIL,4 notalk,6.493538,28.396504,50.470238,3.970588235,17
1410,1129423,2008,2000,Fireproof,FAIL,3 men,0.541128,36.20831,36.226687,,
1422,1139797,2008,2000,L&aring;t den r&auml;tte komma in (Let the Right One In),FAIL,4 notalk,4.870153,2.29664,13.255131,3.777777778,9
1429,1152850,2008,2000,Wendy and Lucy,PASS,1 ok,0.324677,0.936904,1.532525,,
1445,1185616,2008,2000,Waltz with Bashir,FAIL,5 nowomen,2.164513,2.47171,12.04082,,
1463,1205489,2008,2000,Gran Torino,FAIL,3 men,27.056408,160.277075,297.125986,3.833333333,36
1479,1226681,2008,2000,Pontypool,FAIL,5 nowomen,1.623384,0.004183,0.034541,,
1481,1227929,2008,2000,Herb & Dorothy,PASS,1 ok,89.286146,82.236872,173.580993,,
805,327597,2009,2000,Coraline,PASS,1 ok,65.143896,81.740638,136.842415,3.791666667,12
861,361748,2009,2000,Inglourious Basterds,FAIL,2 dubious,76.001212,131.190089,344.146212,4.13559322,59
866,362478,2009,2000,The Box,PASS,1 ok,27.14329,16.342407,28.600229,,
873,365929,2009,2000,Whiteout,PASS,1 ok,38.000606,11.156585,13.305365,,
909,375568,2009,2000,Astro Boy,FAIL,2 dubious,70.572554,21.227211,47.873178,,
920,380510,2009,2000,The Lovely Bones,PASS,1 ok,103.144502,47.896216,103.029901,,
943,386117,2009,2000,Where the Wild Things Are,FAIL,4 notalk,108.57316,83.854815,107.621685,3,6
977,403702,2009,2000,Youth in Revolt,FAIL,4 notalk,19.543169,16.596046,21.373265,3.6,5
996,409459,2009,2000,Watchmen,FAIL,3 men,149.83096,116.726786,199.848831,3.653846154,26
1016,417741,2009,2000,Harry Potter and the Half-Blood Prince,PASS,1 ok,271.432899,327.846641,1014.525504,4.068965517,29
1048,432283,2009,2000,Fantastic Mr. Fox,FAIL,4 notalk,43.429264,22.803533,50.485349,4.02173913,23
1052,433362,2009,2000,Daybreakers,FAIL,4 notalk,21.714632,32.682233,55.808316,3.333333333,9
1060,436339,2009,2000,G-Force,FAIL,4 notalk,162.859739,129.676275,312.028062,,
1064,438488,2009,2000,Terminator Salvation,FAIL,3 men,217.146319,136.066564,403.488847,3.384615385,13
1081,448011,2009,2000,Knowing,FAIL,4 notalk,54.28658,86.81253,203.964063,2.714285714,7
1084,448182,2009,2000,Yesterday Was a Lie,PASS,1 ok,0.217146,,,,
1098,452694,2009,2000,The Time Traveler's Wife,FAIL,2 dubious,42.343532,68.851502,107.125483,,
1115,458525,2009,2000,X-Men Origins: Wolverine,FAIL,2 dubious,162.859739,195.304827,406.960171,2.911764706,17
1126,465580,2009,2000,Push,PASS,1 ok,41.257801,34.53878,48.218998,,
1137,472033,2009,2000,9,FAIL,5 nowomen,32.571948,34.471863,52.723125,3.416666667,6
1143,473705,2009,2000,State of Play,PASS,1 ok,65.143896,40.191563,99.285148,3.857142857,7
1167,485601,2009,2000,The Secret of Kells,FAIL,5 nowomen,8.685853,0.74947,2.823897,,
1187,499549,2009,2000,Avatar,FAIL,3 men,461.435929,825.707158,3022.588801,3.641791045,67
1189,758746,2009,2000,Friday the 13th,FAIL,3 men,18.457437,70.574746,99.562425,,
1194,762125,2009,2000,Planet 51,FAIL,4 notalk,65.143896,45.811424,118.340524,,
1195,765010,2009,2000,Brothers,PASS,1 ok,28.229022,30.991293,48.905553,,
1204,780511,2009,2000,Everybody's Fine,FAIL,3 men,21.714632,9.998368,9.998368,,
1205,780521,2009,2000,The Princess and the Frog,PASS,1 ok,114.001818,113.351355,294.230416,2.9,5
1214,790712,2009,2000,The Messenger,FAIL,4 notalk,7.057255,1.204793,1.530512,,
1217,795351,2009,2000,Case 39,PASS,1 ok,29.314753,14.398811,31.81498,,
1219,796366,2009,2000,Star Trek,PASS,1 ok,152.002424,279.825625,418.745446,3.833333333,51
1229,808151,2009,2000,Angels & Demons,FAIL,5 nowomen,162.859739,144.81037,532.959416,3.2,15
1232,808526,2009,2000,Life During Wartime,PASS,1 ok,4.885792,0.305576,0.305576,,
1233,810784,2009,2000,Bright Star,PASS,1 ok,9.228719,4.825683,18.740466,,
1242,821642,2009,2000,The Soloist,FAIL,4 notalk,65.143896,34.439578,41.750888,,
1246,824758,2009,2000,The Last Station,PASS,1 ok,19.543169,7.185227,17.041802,,
1256,844471,2009,2000,Cloudy with a Chance of Meatballs,FAIL,4 notalk,108.57316,135.575603,257.131292,3.666666667,9
1270,875034,2009,2000,Nine,FAIL,3 men,86.858528,21.363903,58.096258,,
1272,878804,2009,2000,The Blind Side,FAIL,3 men,38.000606,277.903289,331.914441,3.894736842,19
1275,881891,2009,2000,All About Steve,PASS,1 ok,16.285974,36.766024,43.567433,,
1281,889583,2009,2000,Br&uuml;no,FAIL,5 nowomen,45.600727,65.203101,142.000928,,
1285,892782,2009,2000,Monsters vs Aliens,FAIL,2 dubious,190.003029,215.356519,414.410048,3.3,5
1287,896923,2009,2000,The City of Your Final Destination,PASS,1 ok,9.011572,0.535587,1.469316,,
1288,898367,2009,2000,The Road,FAIL,4 notalk,27.14329,8.809919,29.981685,,
1289,901476,2009,2000,Bride Wars,PASS,1 ok,32.571948,63.749284,125.022454,2.1,5
1294,913354,2009,2000,Armored,FAIL,5 nowomen,21.714632,17.359628,25.689537,,
1298,929632,2009,2000,Precious: Based on the Novel Push by Sapphire,PASS,1 ok,10.857316,51.644478,74.614567,2.916666667,6
1315,962736,2009,2000,The Young Victoria,PASS,1 ok,38.000606,11.944429,34.611919,,
1323,971209,2009,2000,A Perfect Getaway,FAIL,2 dubious,15.200242,16.845625,24.771466,,
1324,974661,2009,2000,17 Again,PASS,1 ok,43.429264,69.668214,151.432312,3.681818182,11
1335,986263,2009,2000,Surrogates,FAIL,4 notalk,86.858528,41.885106,129.927709,3.071428571,7
1336,988045,2009,2000,Sherlock Holmes,FAIL,4 notalk,97.715844,226.949041,541.170116,3.875,40
1344,1001508,2009,2000,He's Just Not That Into You,PASS,1 ok,43.429264,102.00845,193.683923,3.125,8
1346,1003034,2009,2000,Perrier's Bounty,FAIL,5 nowomen,7.165829,0.000899,0.000899,,
1350,1013752,2009,2000,Fast & Furious,FAIL,4 notalk,92.287186,168.358172,394.190344,3.2,5
1355,1017460,2009,2000,Splice,PASS,1 ok,32.571948,18.468479,24.386618,,
1357,1019452,2009,2000,A Serious Man,FAIL,3 men,7.600121,10.019987,32.96343,3.230769231,13
1359,1022603,2009,2000,(500) Days of Summer,FAIL,4 notalk,8.142987,35.168338,66.015966,3.755555556,45
1361,1024744,2009,2000,I Come with the Rain,FAIL,5 nowomen,19.543169,0,0.681212,,
1366,1034032,2009,2000,Gamer,FAIL,4 notalk,54.28658,22.295397,38.068663,,
1368,1035736,2009,2000,Coco avant Chanel,PASS,1 ok,24.971827,6.637983,55.170185,,
1371,1041829,2009,2000,The Proposal,FAIL,3 men,43.429264,178.014415,341.690283,3,6
1373,1045772,2009,2000,I Love You Phillip Morris,FAIL,4 notalk,14.114511,2.212134,16.443063,,
1374,1046173,2009,2000,G.I. Joe: The Rise of Cobra,FAIL,4 notalk,190.003029,163.078512,328.400169,2.416666667,6
1377,1049413,2009,2000,Up,FAIL,4 notalk,190.003029,318.123879,794.258938,3.942622951,61
1379,1054606,2009,2000,The Imaginarium of Doctor Parnassus,FAIL,4 notalk,32.571948,8.348849,69.869659,3.428571429,7
1380,1055369,2009,2000,Transformers: Revenge of the Fallen,PASS,1 ok,228.003635,436.585563,908.235868,2.625,12
1381,1057500,2009,2000,Invictus,FAIL,4 notalk,53.200848,40.705558,135.164207,,
1382,1058017,2009,2000,The Invention of Lying,FAIL,3 men,20.086035,20.033106,35.480909,2.928571429,7
1386,1068678,2009,2000,Veronika Decides to Die,PASS,1 ok,9.771584,,,,
1389,1077262,2009,2000,Ajami,FAIL,3 men,1.085732,0.675172,0.675172,,
1390,1078588,2009,2000,My Sister's Keeper,PASS,1 ok,29.857619,53.418244,104.960933,,
1391,1080016,2009,2000,Ice Age: Dawn of the Dinosaurs,FAIL,4 notalk,97.715844,213.426283,963.009937,3.333333333,6
1393,1083456,2009,2000,Fired Up!,FAIL,4 notalk,21.714632,18.708557,20.203912,,
1395,1091722,2009,2000,Adventureland,FAIL,3 men,10.64017,17.419505,18.61381,3.142857143,14
1399,1103982,2009,2000,The Girlfriend Experience,FAIL,2 dubious,1.411451,0.755495,1.092072,,
1402,1111422,2009,2000,The Taking of Pelham 123,FAIL,5 nowomen,119.430476,71.063643,165.426811,2.388888889,9
1403,1119646,2009,2000,The Hangover,FAIL,4 notalk,38.000606,301.097804,509.80904,3.613636364,44
1405,1121977,2009,2000,Mother and Child,PASS,1 ok,7.600121,1.205715,5.440068,,
1409,1127180,2009,2000,Drag Me to Hell,PASS,1 ok,32.571948,45.709979,99.223368,,
1411,1130080,2009,2000,The Informant!,FAIL,4 notalk,23.886095,36.173125,45.352277,3.055555556,9
1413,1131729,2009,2000,The Boat That Rocked,FAIL,5 nowomen,54.28658,8.704817,40.685241,3.9,10
1414,1131734,2009,2000,Jennifer's Body,PASS,1 ok,17.371706,17.594056,35.64692,,
1415,1132620,2009,2000,The Girl with the Dragon Tattoo,FAIL,2 dubious,97.715844,111.304636,253.160295,3.571428571,14
1418,1135503,2009,2000,Julie & Julia,PASS,1 ok,43.429264,102.194949,137.503693,3.785714286,7
1419,1136608,2009,2000,District 9,FAIL,4 notalk,32.571948,125.560771,233.645777,4.009433962,53
1421,1139668,2009,2000,The Unborn,PASS,1 ok,17.371706,46.328612,84.913778,,
1424,1142988,2009,2000,The Ugly Truth,FAIL,3 men,41.257801,96.538057,222.824741,,
1425,1144884,2009,2000,The Final Destination,PASS,1 ok,43.429264,72.176939,203.44941,,
1426,1149361,2009,2000,Micmacs (Micmacs &agrave; tire-larigot),FAIL,2 dubious,45.600727,1.367688,12.764862,,
1428,1152836,2009,2000,Public Enemies,FAIL,4 notalk,111.287489,105.429554,228.416195,3.642857143,7
1430,1155056,2009,2000,"I Love You, Man",FAIL,3 men,43.429264,77.564677,99.59362,3.888888889,9
1432,1156398,2009,2000,Zombieland,PASS,1 ok,25.623266,82.070762,111.001503,3.635135135,37
1436,1172233,2009,2000,Whip It,PASS,1 ok,16.285974,14.161591,20.472719,,
1437,1174732,2009,2000,An Education,PASS,1 ok,8.142987,13.652981,32.194912,3.583333333,6
1438,1176740,2009,2000,Away We Go,PASS,1 ok,22.800364,10.262276,10.974592,4.2,5
1439,1178663,2009,2000,Whatever Works,FAIL,2 dubious,16.285974,5.761658,38.11646,,
1440,1179891,2009,2000,My Bloody Valentine 3D,FAIL,3 men,15.200242,55.965069,111.564348,,
1442,1182345,2009,2000,Moon,FAIL,4 notalk,5.428658,5.439692,11.59135,4.125,28
1446,1185836,2009,2000,Adam,FAIL,3 men,3.474341,2.472641,3.07109,,
1447,1186367,2009,2000,Ninja Assassin,FAIL,4 notalk,54.28658,41.391219,66.905911,2.8,5
1448,1186830,2009,2000,Agora,FAIL,4 notalk,76.001212,0.672527,42.335163,,
1449,1188729,2009,2000,Pandorum,FAIL,4 notalk,43.429264,11.216534,18.493734,3.857142857,7
1451,1190080,2009,2000,2012,FAIL,4 notalk,217.146319,180.353228,856.000062,2.411764706,17
1452,1191111,2009,2000,Enter the Void,FAIL,4 notalk,17.371706,0.366974,0.366974,,
1454,1193138,2009,2000,Up in the Air,FAIL,3 men,32.571948,91.009693,181.146433,3.480769231,26
1455,1194263,2009,2000,Get Low,FAIL,4 notalk,7.600121,9.963686,10.528267,,
1458,1197624,2009,2000,Law Abiding Citizen,FAIL,4 notalk,57.543775,79.646802,142.404318,3.583333333,6
1459,1201167,2009,2000,Funny People,FAIL,4 notalk,78.715541,56.300661,78.042718,2.5,5
1464,1210042,2009,2000,Brooklyn's Finest,FAIL,4 notalk,18.457437,29.492371,42.596761,,
1475,1220198,2009,2000,The Fourth Kind,PASS,1 ok,10.857316,28.465896,53.729463,,
1485,1230414,2009,2000,It's Complicated,PASS,1 ok,92.287186,122.400359,243.871325,,
1489,1232207,2009,2000,Capitalism: A Love Story,FAIL,4 notalk,21.714632,15.594794,20.76085,,
1490,1232776,2009,2000,Fish Tank,PASS,1 ok,3.257195,0.406796,6.43002,,
1491,1234548,2009,2000,The Men Who Stare at Goats,FAIL,5 nowomen,26.057558,35.208316,73.122088,3.625,8
1495,1235796,2009,2000,Ondine,PASS,1 ok,13.028779,0.597665,0.597665,,
1500,1247662,2009,2000,The Good Guy,PASS,1 ok,10.857316,0.10932,0.10932,,
1507,1266029,2009,2000,Nowhere Boy,FAIL,2 dubious,2.06289,1.56928,8.452669,,
1515,1278340,2009,2000,Dead Snow,FAIL,3 men,0.868585,0.050749,2.382117,,
1521,1289406,2009,2000,Harry Brown,FAIL,4 notalk,7.925841,1.974599,6.833747,,
1525,1300851,2009,2000,The Boondock Saints II: All Saints Day,FAIL,5 nowomen,8.685853,11.153924,11.153924,,
1534,1315981,2009,2000,A Single Man,FAIL,4 notalk,7.600121,9.962673,30.55507,,
1555,1352824,2009,2000,Chloe,FAIL,3 men,14.114511,3.338902,10.50464,,
1630,1532957,2009,2000,Paa,FAIL,3 men,4.668646,0.216308,10.630704,,
964,398286,2010,2010,Tangled,PASS,1 ok,277.740279,214.524387,626.605502,3.666666667,21
1039,427152,2010,2010,Dinner for Schmucks,FAIL,4 notalk,73.707997,78.009058,92.718787,2.5,5
1042,429493,2010,2010,The A-Team,FAIL,5 nowomen,117.505503,82.491105,189.334662,2.833333333,12
1058,435761,2010,2010,Toy Story 3,FAIL,2 dubious,213.646368,443.321427,1136.341723,4.071428571,42
1078,446029,2010,2010,Scott Pilgrim vs. the World,PASS,1 ok,90.799707,33.768214,51.371013,3.961538462,26
1106,455407,2010,2010,The Crazies,PASS,1 ok,20.296405,41.793064,58.705899,,
1141,473075,2010,2010,Prince of Persia: The Sands of Time,FAIL,5 nowomen,213.646368,96.952376,357.921415,,
1147,477080,2010,2010,Unstoppable,FAIL,2 dubious,101.482025,87.128132,181.077698,3,6
1157,480255,2010,2010,The Losers,FAIL,4 notalk,26.705796,25.201119,28.536765,,
1178,493949,2010,2010,Ramona and Beezus,PASS,1 ok,16.023478,27.952425,29.343924,,
1190,758752,2010,2010,Love and Other Drugs,FAIL,3 men,32.046955,34.575465,109.728398,,
1201,775489,2010,2010,The Illusionist,FAIL,5 nowomen,17.625825,42.588953,89.509349,,
1209,780653,2010,2010,The Wolfman,FAIL,4 notalk,160.234776,66.433214,152.366563,,
1225,800320,2010,2010,Clash of the Titans,FAIL,2 dubious,133.52898,174.35134,526.867848,,
1227,804497,2010,2010,It's Kind of a Funny Story,FAIL,4 notalk,8.545855,6.79783,7.080589,4,6
1235,814255,2010,2010,Percy Jackson & the Olympians: The Lightning Thief,FAIL,2 dubious,101.482025,94.825128,241.919399,,
1241,817230,2010,2010,Valentine's Day,PASS,1 ok,55.548056,118.024294,232.414484,,
1253,840361,2010,2010,The Town,FAIL,4 notalk,39.524578,98.4763,162.9768,3.764705882,17
1254,842926,2010,2010,The Kids Are All Right,PASS,1 ok,4.272927,22.231363,38.750611,3.25,6
1273,878835,2010,2010,Please Give,PASS,1 ok,3.204696,4.308792,4.88201,,
1274,879870,2010,2010,"Eat, Pray, Love",PASS,1 ok,64.09391,86.071723,219.892171,,
1280,889573,2010,2010,The Switch,FAIL,3 men,20.296405,29.652476,53.2604,,
1283,892318,2010,2010,Letters to Juliet,FAIL,2 dubious,32.046955,56.650955,84.535576,,
1284,892769,2010,2010,How to Train Your Dragon,PASS,1 ok,176.258254,232.427199,528.63695,4.151515152,33
1286,892791,2010,2010,Shrek Forever After,FAIL,4 notalk,176.258254,255.026238,807.84464,2.8,5
1296,926084,2010,2010,Harry Potter and the Deathly Hallows: Part 1,PASS,1 ok,133.52898,316.178791,1021.656625,3.924242424,33
1299,935075,2010,2010,Rabbit Hole,PASS,1 ok,5.341159,2.381151,6.238038,,
1301,938283,2010,2010,The Last Airbender,FAIL,4 notalk,160.234776,140.763246,341.528548,,
1305,944835,2010,2010,Salt,PASS,1 ok,138.870139,126.383971,315.890541,2.708333333,12
1307,947798,2010,2010,Black Swan,PASS,1 ok,13.887014,114.252393,353.869648,3.779411765,34
1308,947810,2010,2010,Green Zone,FAIL,5 nowomen,106.823184,37.919386,104.177195,3.214285714,7
1310,954947,2010,2010,The Killer Inside Me,FAIL,4 notalk,13.887014,0.232102,3.86409,,
1311,955308,2010,2010,Robin Hood,FAIL,2 dubious,224.328687,112.68473,344.460978,,
1316,963966,2010,2010,The Sorcerer's Apprentice,FAIL,4 notalk,170.917095,67.459899,229.831139,,
1317,964517,2010,2010,The Fighter,FAIL,3 men,11.75055,100.00467,138.082199,4.136363636,11
1319,968264,2010,2010,The Conspirator,FAIL,2 dubious,26.705796,12.325477,16.992803,,
1326,977855,2010,2010,Fair Game,PASS,1 ok,53.411592,12.281992,27.878177,,
1329,980970,2010,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,PASS,1 ok,165.575935,111.509464,446.720616,,
1333,985694,2010,2010,Machete,PASS,1 ok,13.352898,28.408179,47.356808,4,6
1337,989757,2010,2010,Dear John,FAIL,5 nowomen,26.705796,85.474402,118.960872,,
1345,1001526,2010,2010,Megamind,FAIL,5 nowomen,138.870139,158.54254,343.850165,4,11
1349,1013743,2010,2010,Knight and Day,FAIL,3 men,124.983125,81.637519,280.028482,2.8125,8
1352,1013860,2010,2010,Dylan Dog: Dead of Night,FAIL,5 nowomen,21.364637,1.267498,6.506276,,
1353,1014759,2010,2010,Alice in Wonderland,PASS,1 ok,213.646368,356.993585,1094.287202,3.125,20
1354,1017451,2010,2010,The Runaways,PASS,1 ok,10.148202,3.817511,5.638803,,
1358,1020558,2010,2010,Centurion,FAIL,4 notalk,16.023478,0.132001,7.075508,,
1362,1027718,2010,2010,Wall Street: Money Never Sleeps,FAIL,2 dubious,74.776229,56.055056,146.808831,,
1363,1028576,2010,2010,Secretariat,PASS,1 ok,37.388114,63.772921,64.49583,,
1369,1038686,2010,2010,Legion,PASS,1 ok,27.774028,42.908822,73.552139,,
1378,1053424,2010,2010,Repo Men,PASS,1 ok,34.183419,14.893296,19.436733,,
1400,1104001,2010,2010,Tron Legacy,FAIL,4 notalk,213.646368,183.802922,424.689202,2.884615385,13
1404,1120985,2010,2010,Blue Valentine,FAIL,3 men,1.068232,10.402326,17.696585,,
1407,1126591,2010,2010,Burlesque,PASS,1 ok,58.752751,42.131764,95.774887,,
1408,1126618,2010,2010,Morning Glory,PASS,1 ok,42.729274,33.12772,64.13768,2.7,5
1412,1130884,2010,2010,Shutter Island,FAIL,4 notalk,85.458547,136.747492,317.084404,3.794117647,51
1417,1135084,2010,2010,Takers,FAIL,4 notalk,34.183419,61.684749,75.403567,,
1420,1139328,2010,2010,The Ghost Writer,FAIL,3 men,48.070433,16.601978,70.003894,3.25,8
1431,1155076,2010,2010,The Karate Kid,FAIL,2 dubious,42.729274,188.640789,383.5931,,
1434,1164999,2010,2010,Biutiful,FAIL,4 notalk,37.388114,5.449304,26.813941,,
1443,1182350,2010,2010,You Will Meet a Tall Dark Stranger,PASS,1 ok,16.023478,3.46942,36.584608,,
1444,1183923,2010,2010,Welcome to the Rileys,PASS,1 ok,10.682318,0.163287,0.334204,,
1456,1194417,2010,2010,Casino Jack,FAIL,4 notalk,13.352898,2.179053,2.222851,,
1457,1196141,2010,2010,Diary of a Wimpy Kid,PASS,1 ok,16.023478,68.37071,82.205045,,
1468,1212436,2010,2010,The Back-up Plan,PASS,1 ok,37.388114,40.048019,80.417752,,
1471,1216520,2010,2010,Womb,PASS,1 ok,13.887014,,,,
1476,1226229,2010,2010,Get Him To The Greek,FAIL,4 notalk,42.729274,65.326144,97.696078,3.0625,8
1477,1226236,2010,2010,I Am Love,PASS,1 ok,10.682318,5.346997,16.16471,,
1478,1226273,2010,2010,Edge of Darkness,FAIL,4 notalk,64.09391,46.269276,86.749716,,
1480,1226753,2010,2010,The Debt,PASS,1 ok,21.364637,33.30485,49.783934,,
1482,1228705,2010,2010,Iron Man 2,PASS,1 ok,181.599413,333.751233,666.108069,3.465517241,29
1483,1228987,2010,2010,Let Me In,FAIL,4 notalk,21.364637,12.962924,30.19934,,
1486,1231583,2010,2010,Due Date,FAIL,4 notalk,69.43507,107.399007,226.186388,2.8,5
1487,1231587,2010,2010,Hot Tub Time Machine,FAIL,4 notalk,38.456346,53.699864,67.52289,3,10
